grau_medio,grau_var,path_length_medio,path_length_var,clustering_medio,clustering_var,betweenness_medio,betweenness_var,eigenvector_medio,eigenvector_var,id_pai,tipo,algoritmo,numero_amostra,tam_amostra,tam_rede_original,proporcao_amostra
2.16,0.4144,6.910204081632653,12.649895876718034,0.0,0.0,0.12312925170068027,0.008107744136959394,0.09756876053257184,0.010480336968137653,7,ER,RW,10,50,500,0.1
2.453333333333333,0.9544888888888888,6.598120805369128,5.638135171088388,0.0,0.0,0.037825140576818427,0.0016920257533750017,0.055404973120677437,0.0035969556201636793,7,ER,RW,10,150,500,0.3
2.776,1.485824,6.044401606425703,3.6991048025677005,0.002,0.00032933333333333333,0.020340329058168155,0.00046343933200710015,0.04316582042552604,0.00213671194699124,7,ER,RW,10,250,500,0.5
3.4857142857142858,3.0212244897959186,4.83672533769955,1.6978112986907885,0.004641723356009071,0.0006152556856453844,0.011025072809481463,0.00014726130077044128,0.0392120724525561,0.0013195562311183486,7,ER,RW,10,350,500,0.7
2.04,0.19839999999999997,9.633469387755103,30.988104289879217,0.0,0.0,0.1798639455782313,0.01723397195612939,0.0871170694758554,0.012410616205938984,10,ER,RW,1,50,500,0.1
2.24,0.4624000000000001,8.838031319910515,12.608754960987744,0.0,0.0,0.052959671080476445,0.00293220492373845,0.04580355616702086,0.004568700909121232,10,ER,RW,1,150,500,0.3
2.736,1.498304,6.134393574297189,3.8576331463040914,0.0061333333333333335,0.004237937777777779,0.02070319989635963,0.0004890167448177827,0.04339177797063628,0.0021171536045470046,10,ER,RW,1,250,500,0.5
3.342857142857143,2.9681632653061225,4.993172329103561,1.917022560151227,0.005258503401360545,0.0031261382294414364,0.011474633129607932,0.00017264913459876506,0.039573585163671265,0.0012910742144365147,10,ER,RW,1,350,500,0.7
1.96,0.03840000000000001,17.0,136.0,0.0,0.0,0.33333333333333337,0.02505668934240363,0.12858269321644344,0.003466491005205997,10,ER,RW,2,50,500,0.1
2.32,0.6309333333333332,8.195704697986578,10.201431214810144,0.0,0.0,0.04861962633774714,0.0025045353368720984,0.04220710911489194,0.004885226606830272,10,ER,RW,2,150,500,0.3
2.76,1.5104000000000002,6.1948594377510044,5.947604096708118,0.004,0.0006506666666666664,0.02094701386189921,0.0005250683829612668,0.039130062120434954,0.0024688382384509015,10,ER,RW,2,250,500,0.5
3.3142857142857145,3.124081632653061,5.059680720425706,1.9647558538526122,0.011918367346938774,0.003957304641584524,0.011665749196625589,0.00016999712065102597,0.03912685077257303,0.0013262324057636587,10,ER,RW,2,350,500,0.7
2.08,0.2736,8.008163265306122,18.999117034568933,0.0,0.0,0.14600340136054418,0.01379836671062983,0.08657881642220527,0.012504108546930076,10,ER,RW,3,50,500,0.1
2.4,0.7866666666666666,7.2842953020134225,7.9471851297989575,0.0,0.0,0.04246145474333394,0.0016943982737575942,0.047060856101723884,0.004451942489639504,10,ER,RW,3,150,500,0.3
2.784,1.617344,5.942779116465863,3.2799064933791398,0.004533333333333333,0.004015004444444445,0.019930560953491383,0.00046027619219811986,0.03552002325136433,0.0027383279482225383,10,ER,RW,3,250,500,0.5
3.6228571428571428,4.057763265306122,4.6014572247237,1.4636114663446513,0.011049886621315192,0.006240389657601514,0.010349015013573852,0.00014244606259483585,0.04118343411864366,0.001161067611338194,10,ER,RW,3,350,500,0.7
1.96,0.03840000000000001,17.0,136.0,0.0,0.0,0.33333333333333337,0.02505668934240363,0.12858269321644344,0.003466491005205997,10,ER,RW,4,50,500,0.1
2.2533333333333334,0.45582222222222224,9.109351230425055,13.833769377755758,0.0,0.0,0.05479291371908822,0.0029833961590977043,0.05074974865338245,0.004091129678285174,10,ER,RW,4,150,500,0.3
2.608,1.4623359999999999,6.712289156626506,4.8835517878743895,0.0,0.0,0.023033424018655265,0.0005690238384799928,0.03667903144093548,0.002654648652554867,10,ER,RW,4,250,500,0.5
3.2114285714285713,2.903869387755102,5.189701187065084,2.0711604100968306,0.007600907029478459,0.005916005141890468,0.012039371227198515,0.00021401531383314203,0.03726506686993831,0.0014684576483218836,10,ER,RW,4,350,500,0.7
2.08,0.2736,12.863673469387756,73.91692528113286,0.02666666666666667,0.0204,0.2471598639455782,0.034692550268406674,0.07146961114796441,0.014892094682358763,10,ER,RW,5,50,500,0.1
